ID,pca1,pca2,cluster,Income,Recency,MntWines,MntMeatProducts,Kidhome
5430,0.24615813092596234,5.719480855027822,2,54450.0,0,454,171,1
7755,-0.6436840409173,1.6965466553996553,2,57744.0,91,350,39,0
10525,-3.2374390387830863,-1.6586073937442014,0,26576.0,40,10,8,1
1453,2.8623274813526605,1.7127762983709898,2,57513.0,59,735,183,0
8310,3.652060658715807,2.275746824165499,1,68142.0,96,897,196,0
10710,-3.551407453203913,-0.48496320615428684,0,7500.0,61,5,3,0
5031,6.317892452798152,-1.2111658766079547,3,83145.0,14,777,731,0
2613,-1.1908502979254183,-0.6881835906939157,0,54197.0,16,162,37,0
213,-3.4897490672319162,0.7555847508305016,0,23091.0,98,35,11,1
967,-0.48634409288438074,3.6570097044025878,2,46049.0,11,342,112,1
1077,2.79248212962635,-1.5342430415338593,1,56715.0,52,258,239,0
7959,2.163372547705391,-2.7021986715596755,1,79410.0,19,658,483,0
640,2.9899068041963557,1.9608575395222436,1,57304.0,61,356,329,0
4252,-1.2452912012254143,0.020165083976531998,0,44375.0,73,213,28,0
8432,0.24615813092596234,5.719480855027822,2,54450.0,0,454,171,1
6218,0.3560833989718829,1.5529838470703774,2,59594.0,74,457,29,0
6905,2.6252632689666426,-0.7317436514947941,1,80685.0,55,241,604,0
5922,-1.8186758449168734,0.4256633934999082,0,40344.0,48,210,6,0
3598,0.7534882600797151,1.6276867867321472,2,62710.0,53,441,83,0
6116,-2.3323402511353315,-1.1450092143365704,0,48985.0,13,19,18,0
6263,-3.3567831043785796,2.2794340626888787,0,35322.0,34,28,37,1
10486,2.756120475038035,-0.8942937778483664,1,77142.0,54,476,162,0
2410,2.5876616877124325,-1.9937863542588032,1,81657.0,69,364,425,0
193,-2.9465314162960143,-3.1245375620469984,0,14421.0,81,0,2,0
3363,-2.9153997855757576,-1.9681020485711462,0,20130.0,99,0,3,0
8278,3.407280992617252,-1.0102088194268621,1,74214.0,3,863,547,0
10660,-0.46495428264675565,1.9950880865460163,2,66726.0,61,349,35,1
8686,-3.0772711869811027,-0.746939369355634,0,23724.0,65,5,15,1
1604,-1.475666066688954,0.4108412363300352,0,47353.0,93,184,19,0
5907,-3.7892542622182352,0.328724781289702,0,33444.0,24,8,8,1
10669,0.09961545838969561,0.3013258351474606,2,54386.0,8,277,64,0
2918,-3.1964864098901304,0.37548740375664547,0,28510.0,72,44,19,1
5735,6.646760446464704,-3.2948475231531766,3,90638.0,29,1156,915,0
359,-0.19757000937135713,2.342959289939285,2,48070.0,33,373,83,0
8387,-1.5037593552586899,0.4640080561282394,0,43140.0,68,134,76,0
1829,1.970913050613135,2.130139224281563,2,54959.0,55,1148,60,0
3839,-2.9256703250888574,1.2382007508005304,0,15056.0,76,6,3,1
9392,-3.7059156063602736,-1.7665738520914014,0,26954.0,17,4,11,1
2292,-3.4904921911318274,-1.8081754012237348,0,22327.0,94,5,8,1
10466,-3.1737552543566725,-0.10944898292543197,0,44393.0,86,24,20,1
9855,2.8610406401299926,1.3458410287718083,2,62000.0,25,899,101,0
4088,-2.177511825245299,0.6242440301944931,0,31497.0,22,108,28,0
5231,-3.13802946319637,-0.027656082862276502,0,45894.0,15,27,7,0
590,4.372820452287391,-1.6597682644806386,1,78579.0,35,816,549,0
8732,3.9826499885865347,1.390004331504272,3,67369.0,81,1298,70,0
2315,-2.106559570089396,-1.1801671055363814,0,58401.0,55,10,11,0
3515,-1.6679035884755815,-0.18330013406455678,0,62307.0,94,87,34,0
2245,-2.742103734053936,0.7373046854703466,0,43641.0,50,57,51,1
6283,1.7206473581946085,2.0908987638619907,2,63841.0,64,635,100,0
2246,-1.683691676756329,-0.6331102074173783,0,46891.0,91,43,23,0
6606,1.511093806247556,0.86668291969713,2,70091.0,11,964,137,1
5545,1.4805984995677137,-1.9541335638756503,1,78075.0,72,572,259,0
7342,4.301124890612071,1.8551134973755221,1,59184.0,6,341,113,0
837,-2.2791577421085396,0.5550949242902835,0,54809.0,0,63,57,1
9500,1.908699093103979,2.272805911160356,2,58113.0,66,221,169,0
3602,-1.5961687515727616,-0.09627978147251322,0,51412.0,42,140,29,0
234,-3.0551446637888904,-1.476870347218994,0,15287.0,60,1,8,1
2995,1.9524226037344188,-1.5343414872628893,1,66636.0,64,291,689,0
1118,0.8935521075628281,2.4017362853027646,2,50965.0,87,544,85,0
7789,5.507813812965607,-1.4194099814028875,3,84618.0,96,684,801,0
3068,-2.7546906304170737,-2.083451915547271,0,18351.0,1,1,9,0
8955,-2.899246220884395,-0.14130913700075654,0,40451.0,54,35,4,0
945,-2.3146695478406687,0.24582073975365612,0,36317.0,53,87,25,0
5644,-0.4700962203397553,1.0143523414639055,2,42213.0,96,309,24,0
7192,1.2091440323073304,0.29137522930526827,1,65748.0,58,172,93,0
2324,3.886514431782346,1.786384757193157,1,77044.0,12,625,242,0
697,5.106502541433144,-1.689747054066208,3,74918.0,78,972,913,0
3439,-1.633577491674009,1.983384021365522,2,56721.0,64,157,39,1
1506,-2.5308614306704524,0.6519558551939535,0,42160.0,26,48,45,1
232,0.6343738344834569,0.34116891715059977,2,61559.0,8,279,88,0
8876,-2.801438338652599,2.2083721489919284,0,33629.0,49,132,16,1
4500,3.737386863920516,-0.8921091684010588,1,68682.0,56,919,505,0
9739,-2.426381999397538,0.12342062383921076,0,34377.0,55,62,22,0
10395,-2.7784236056061866,-0.1770067742618674,0,8940.0,25,1,3,1
1176,-3.6320720141840184,-1.4368947167274297,0,26228.0,50,2,4,1
1627,3.5430613807803955,-0.7576668846546163,1,77297.0,84,408,109,0
938,-3.084046702007971,-0.10255324905792913,0,40211.0,30,51,7,1
2740,-2.9606303944483514,0.9043612724474056,0,33438.0,81,62,16,1
257,1.9048980527017934,1.1488782066668937,2,75032.0,74,952,180,0
4058,2.1346431585641206,0.8345306159881829,2,61284.0,76,618,106,0
7736,-2.6729581974807064,-1.6660131215984286,0,22518.0,36,11,12,1
8210,-0.5398301159892345,1.3354479181704242,2,54730.0,64,318,17,0
833,-3.247873467924038,0.7481970863404974,0,38452.0,62,56,14,1
6230,-2.4484244473758703,2.040349281616583,0,44421.0,53,110,59,1
7325,-3.2652905043342626,-1.7929564895670453,0,38197.0,86,23,11,1
1307,-2.325730034133025,-0.3400089440993211,0,41986.0,15,27,8,0
1502,-3.255132128980644,-0.8168665943242834,0,28427.0,67,18,19,1
6211,-3.3328521465230656,-1.8034100447264,0,37395.0,47,18,9,1
843,1.6203971668424195,1.2032902753942232,2,64722.0,47,303,280,1
4174,-1.9897417240490354,-0.8162348676421362,0,55249.0,81,97,19,0
9757,6.0461851561170725,-1.9085422133424277,3,84906.0,98,997,414,0
6918,-3.487556013774955,-1.467741412773933,0,28691.0,56,5,13,1
286,-2.552671789477571,1.1539910316697704,0,44213.0,48,95,35,1
11086,-3.533395377187855,-1.7305561558697091,0,25707.0,18,1,2,1
1921,-3.632350910289478,0.3908981071323413,0,59062.0,74,46,12,2
4138,3.336798732341731,-0.19222902074907136,1,76624.0,68,411,147,0
7718,0.6064302033728627,-2.463831220433639,1,66000.0,36,244,270,0
1291,-1.4258708082300513,1.0491280149244664,0,27683.0,90,152,121,1
6862,-4.021561887990058,2.7400476744874753,0,1730.0,65,1,3,0
4136,-2.8374121435120885,0.01779265023855887,0,7500.0,63,10,18,1
803,-3.645801613506813,-0.5163294316439123,0,40521.0,82,12,5,1
4298,-3.8440824803567244,-1.5859988888765646,0,20427.0,63,5,4,1
10833,2.362072837250327,2.214403163680336,2,65106.0,55,790,133,0
9606,3.8438636519306715,-3.3600364319757343,3,69969.0,64,882,514,0
8534,2.7007975477861743,3.597861055948384,2,67433.0,51,615,259,0
5153,5.416497816543047,2.73295592324324,1,77766.0,97,1004,265,0
961,1.806481441745679,0.28909876623911623,1,74716.0,92,133,421,0
5011,2.0401142687276623,1.9027873795653836,2,68118.0,51,595,123,0
6653,-0.9099407387701597,2.4168881706532086,2,55158.0,72,293,87,1
9094,0.686706153485974,1.5703365206384063,2,62972.0,39,313,47,0
810,1.8949639034945878,-0.09719453804943347,1,74190.0,49,151,86,0
5493,-3.5623596055750637,-1.0775042260460603,0,39356.0,21,15,2,1
2147,8.003890178537397,-2.93428752394782,3,76653.0,91,736,946,0
5107,-3.2831003959071343,-0.8660154504914962,0,35860.0,37,15,8,1
3979,4.202109563781523,-2.218759006722097,3,90687.0,98,982,672,0
6049,5.7702675023700225,-1.1720429206075824,3,73450.0,85,1142,415,0
8147,-3.499385184413723,0.8624131273651964,0,31454.0,40,28,11,1
1857,-2.999532453264847,0.14006965730611637,0,47139.0,2,46,12,1
3910,7.043123591133053,-4.589641426433135,3,83829.0,78,897,430,0
5207,0.7688672472311131,5.020429916793985,2,53378.0,41,489,152,1
11114,-2.937425423736915,-0.34042871860643276,0,19656.0,94,25,9,1
5429,-1.8020356096120935,0.25412378459823026,0,45579.0,10,145,33,0
9400,2.9236026110720483,-1.129478080812881,1,85485.0,73,630,611,0
1740,1.702571713694097,-0.5612076124345664,2,55956.0,22,760,104,0
7488,2.064775062370286,1.602465816601253,2,64191.0,30,420,186,0
195,-1.3222473032297937,0.30783974793808694,0,38808.0,21,125,52,1
635,-0.27386960203797744,4.292338723155061,2,57183.0,51,464,64,1
7527,-2.9091044871845484,-0.17442327759433013,0,23748.0,97,6,29,1
10319,2.232574673304273,2.1628932657183086,2,66303.0,56,1090,96,0
2296,-3.188040908059139,-2.174896929672289,0,37368.0,4,3,11,1
10637,-3.3857734043215024,2.002307051909778,0,40800.0,77,24,27,1
2931,4.223992883769111,-0.6930234021495296,1,71847.0,95,737,106,0
907,-0.8599050256457262,1.3377698613621887,2,46149.0,36,254,71,0
3698,6.704856862446417,-2.336205054379999,3,78687.0,13,817,687,0
9516,5.259451649563388,0.6731901047363822,3,49118.0,90,620,239,0
679,-3.5560007662306425,0.8271210289335598,0,37633.0,49,13,20,1
7384,0.35458853063022777,0.33877222447958044,2,39767.0,18,113,204,0
5043,0.1466285472911888,-0.22514614636374422,2,26997.0,89,7,78,0
5267,-3.287071287391604,-1.228344054923134,0,33986.0,43,16,18,1
339,0.4745435599355033,1.5423397222017268,2,57091.0,82,462,24,0
2516,-2.9923387521707627,-0.16557285288509735,0,46831.0,84,22,10,1
9010,8.314612076924686,-2.8212475459583253,3,83151.0,80,968,842,0
378,2.2839174333402723,0.4699809046311788,1,52531.0,68,283,151,0
4808,-3.0836727921009413,-1.8418142323743547,0,15759.0,12,1,5,0
5068,-3.598849195668918,-1.0167692254883018,0,22804.0,75,14,7,1
7628,-2.791811610767085,-1.316458881546981,0,43050.0,10,30,24,1
7128,-3.8005317376459273,-0.48512750365000884,0,42997.0,91,4,5,1
2811,-3.211739635739367,-0.3204034365672574,0,48918.0,21,52,9,1
3551,-1.3971803388137416,-0.5571294242630753,0,60033.0,28,62,57,0
1663,-3.4172824744534833,-1.1819465390265516,0,34043.0,97,20,14,1
5543,1.8845517166076222,2.4922972055414188,2,57811.0,49,545,114,0
1577,5.493725761603459,-3.343181277444919,3,78569.0,14,558,622,0
10641,-3.4474725758894293,0.8265056410144103,0,7500.0,5,6,4,1
5336,-2.225878752243171,-2.6732119018269427,0,117416.25,37,39,9,1
6024,7.655132599832248,-3.1120671470772083,3,94384.0,62,1111,790,0
1878,-2.7525677663520947,-2.0454990849585455,0,23148.0,83,4,8,0
3099,-1.857825674285346,2.415933436708291,2,44267.0,48,183,65,1
6055,4.029564465074297,-1.1032300437035754,1,71626.0,94,546,376,0
5841,1.2967199157870846,3.211544226401141,2,60894.0,61,606,155,0
3972,-1.2977618013656116,2.908257899437036,2,50200.0,70,266,51,1
4394,4.64045311985708,-1.4559913609999122,3,81051.0,43,1142,249,0
5758,5.374258890370356,-1.368615158880082,3,65169.0,23,1074,69,0
6658,3.0434909673530344,4.146774845594444,2,59868.0,37,771,154,0
4603,1.103048575084058,1.0176381593122492,2,65695.0,50,371,189,0
8427,3.87025980000862,0.0571720373155001,1,64857.0,78,556,717,0
10260,-1.1389653617937001,1.203660341142435,2,45143.0,74,202,74,0
7143,3.204831440090327,1.2831728546609955,1,74805.0,14,209,209,0
8789,-1.0680765472544076,-0.8609509016575072,0,59060.0,77,35,111,1
6197,-3.439547343088552,1.2211489242707925,0,27238.0,39,37,17,1
4554,-0.05417474883999821,0.8874263229207078,2,47009.0,89,171,73,0
4937,-3.554410532491614,-0.5074082626282901,0,46094.0,62,12,20,1
1920,-3.0889336266714666,0.4715633936998254,0,40321.0,59,44,21,1
8749,-3.1408126875047992,-2.1549129077014126,0,37235.0,68,20,9,1
1650,5.097378567910258,0.2717594107261169,1,81843.0,13,779,537,0
10377,-0.622634600172521,1.2712803019500665,2,46692.0,37,170,97,0
9206,4.536522983359602,0.0779844742831807,3,77382.0,36,491,231,0
10971,-1.1923415373399489,1.5409812879624036,0,37774.0,28,173,107,2
6398,-3.2520173588836556,-0.9036947913727698,0,18393.0,2,7,13,1
9212,3.3917153686131867,3.775545054930677,2,72828.0,17,1205,235,0
7937,-2.553698415267544,-1.8811167330117244,0,24711.0,86,10,25,0
839,-2.260702059130445,-1.142065225077377,0,45503.0,54,97,44,1
4246,-1.8711271028607563,-1.4144959883952974,0,6560.0,2,67,26,0
158,3.2164281531229957,-1.1904753310773466,1,71604.0,3,345,528,0
4832,-2.8251094122911224,-1.159457576255443,0,27244.0,84,6,17,1
5621,-1.1030526633200324,2.2315384134697243,2,48752.0,8,73,100,1
1945,4.601104249732766,0.35171217546560424,3,71434.0,4,711,217,0
5147,5.642513335011742,-0.15348475445796983,1,90842.0,57,774,118,0
2535,3.866036475357375,-1.092062937468081,3,88097.0,24,163,480,1
11039,-0.6669301309953982,0.09287656182091754,0,51948.0,51,82,54,0
9495,3.1023061688861877,-2.250436165402866,1,71853.0,29,358,413,0
9635,-2.0987725972409677,-1.9715846356797662,0,35876.0,13,66,40,0
2173,-2.861231578830206,-0.6453300435895709,0,40049.0,23,13,7,0
942,-1.4007548557893381,0.6377906134547312,0,39660.0,36,139,78,1
9386,-0.6391004258089746,0.18316987559288403,2,50127.0,88,274,21,0
5510,-0.4897942453090312,1.1557949071443683,2,43263.0,2,262,61,0
873,1.3956302792976711,4.731308789172281,2,62845.0,3,1099,45,1
2253,-2.5590150891421852,-2.027043851674094,0,18929.0,15,32,8,0
5181,-3.6729265508077407,-1.265185925129707,0,24367.0,58,2,2,1
979,-2.592814430999509,-0.9069199348982119,0,33249.0,11,6,21,1
10390,-2.9815121000760407,-0.5201536701353091,0,26887.0,27,6,4,0
4698,0.3038859973633269,-0.8382164798206744,2,50150.0,32,135,92,0
7793,1.774082595272793,2.113817224438334,2,62061.0,12,641,84,0
1745,3.4406883454596335,-1.1602792155398962,1,85696.0,88,714,395,0
10590,3.6372314156031758,-0.37591784565194397,1,76542.0,91,794,573,0
5080,3.0740056473273576,-1.9311684091098242,1,70515.0,12,420,452,0
8369,-3.690855296748313,-1.4645779802085777,0,18227.0,21,1,7,1
5232,-1.071404690448398,-0.3799529324512731,0,69139.0,23,86,75,0
2407,4.372292672692119,-1.5458866960017545,3,69109.0,10,823,459,0
3834,2.8546191815347868,1.5137897070312893,1,69627.0,35,231,215,0
7912,-2.421346928608953,-0.9884808210391421,0,38136.0,69,8,27,1
7712,1.5044093911638272,-0.43236372856801747,1,62159.0,68,182,259,0
1065,4.779816377601671,-1.9720116118546285,1,80695.0,85,557,984,0
7275,-2.9667774819908237,0.5454184997834557,0,33316.0,34,79,31,1
1343,-0.14723167069733198,3.438690776036647,2,58554.0,55,368,68,1
1384,-3.1165176545640194,-1.5901406205749722,0,17256.0,10,6,14,1
9967,-0.9202883799627111,3.3085067761637115,2,53034.0,30,160,196,1
6181,3.1797868225726136,1.3496984321166248,1,52203.0,36,488,238,0
10507,0.16950780236537052,0.9297979445617824,2,59601.0,14,691,69,0
2674,2.7197272060100786,0.2720074366363902,1,75154.0,79,543,205,0
2698,-0.6002625100248293,1.0013127605867511,2,47025.0,52,254,108,0
3231,-3.349262154796267,-1.3355232650971967,0,37971.0,97,5,10,1
4096,-2.0774399544599533,-0.2103363632010042,0,41335.0,24,112,21,1
10476,-1.0202308585176236,-0.6685498920845856,0,67267.0,0,134,59,0
5948,-1.386583144943862,-0.07293869007868702,0,57338.0,96,143,52,0
9140,-2.9672644786160305,0.2835044895086343,0,50523.0,89,51,24,1
10258,-4.275544994588921,0.9160294915743185,0,35791.0,94,27,5,2
5675,0.44142227452531235,2.4132388181991953,2,50611.0,98,459,24,0
4743,1.9383862601116748,3.2908336537089515,2,56242.0,72,689,167,0
8805,-0.7474850957619186,2.0810454268878655,2,48904.0,1,283,38,0
1542,-1.5381479538385832,3.2897225718311693,2,56243.0,26,347,35,1
6770,-2.7309330797015807,-1.8220476096570604,0,21355.0,5,5,14,1
8773,-0.5262383425590076,1.0376893152885573,2,57420.0,22,280,18,0
10475,-0.8449348828917606,0.5018631495073008,2,51381.5,39,187,65,0
10420,-1.6213882094009244,0.012972548476846217,0,46390.0,56,95,64,0
7514,-2.252858312623252,1.3120763957921386,0,54342.0,74,84,34,1
2902,-3.2069277594736176,0.04770895379912358,0,51381.5,87,19,12,1
4345,-3.6355628921530583,-0.3639633048112493,0,51381.5,49,5,9,1
793,-3.367955039761492,-0.6727435468160156,0,20895.0,24,18,17,1
10909,5.469521769372286,-2.38763077059859,3,92344.0,9,992,694,0
3769,-3.1751770998258717,-1.5810432724488228,0,51381.5,17,25,13,1
8702,-3.803392395372515,-0.028897099801474136,0,26907.0,10,9,7,1
4791,-3.5453230995741616,0.019501426939062625,0,44964.0,35,19,17,1
2963,3.7775519667291775,-0.9781076926218957,1,75507.0,56,709,374,0
8216,-1.4930744991782472,1.739934309388816,2,53761.0,7,158,76,1
8140,-2.6642181532487235,-0.9097007084452263,0,22682.0,51,10,29,1
10146,-3.33705204187786,-1.584776425663492,0,38887.0,17,25,13,1
5289,-3.1809952963185917,-0.20365845444132083,0,41658.0,30,8,12,1
2587,-3.3018982909140733,-1.4554141484065106,0,29791.0,21,14,6,1
4405,0.9649108026008739,3.09450974061573,2,63915.0,2,622,115,0
8663,-3.845109709537204,-0.7369741001879975,0,39996.0,85,11,3,1
2589,-3.0509635060732627,-1.1580720932527004,0,26759.0,65,25,16,1
3421,1.7206473581946085,2.0908987638619907,2,63841.0,64,635,100,0
10490,-0.8151906507502623,1.4619962216347073,2,51039.0,11,100,79,1
4094,-1.5860859443029487,2.1179952218287084,2,60544.0,92,201,43,1
9958,1.0416655473506782,1.4510244944098072,2,65685.0,54,642,49,0
2534,-2.0017474048561215,0.2554372548745116,0,37716.0,4,97,41,0
4188,-0.8579771519342084,1.5102206381499648,2,36864.0,53,204,39,0
6613,0.5877692536583167,2.667125352192497,2,44511.0,39,513,133,1
10827,-2.8593741257199836,1.8119780783460717,0,36947.0,49,88,21,1
5491,-0.9841343078893271,1.7657234176943128,2,47352.0,70,172,112,0
8402,1.9472825461060435,1.2078741613393842,2,67087.0,40,329,222,0
8783,0.050940119388332435,1.3929977830828302,2,57045.0,40,296,104,0
10010,-2.603676794317341,1.7385992577131701,0,36957.0,43,100,16,1
618,1.7262853287860944,1.3762677216901007,2,69389.0,17,422,238,0
9121,4.259844629858161,-1.8125645474556258,3,80134.0,40,1218,272,1
361,-3.765183646315635,-0.4529957137813971,0,43142.0,84,5,7,1
4310,5.207366326415146,-2.304589360582105,1,80589.0,25,507,520,0
2678,-2.2029879104291394,0.06784061596699373,0,34412.0,62,52,50,1
6376,0.25179042837151744,0.3776833861086953,2,57537.0,83,191,139,1
524,-2.3132007672478627,-1.3494257584286464,0,22634.0,47,2,11,0
10341,-0.8062473791268239,-1.862267754636916,0,51315.0,45,68,39,0
5654,-4.018081763207252,0.4070918371557522,0,36026.0,34,20,10,2
4098,-3.4633099215786354,0.30468177062481955,0,24639.0,3,20,16,1
5824,-4.556015060969163,-0.21106772941016208,0,34578.0,1,7,1,2
7000,3.4056739979429476,-0.8074796587362292,1,65704.0,18,279,74,0
2561,2.6474337673520356,2.516015333188866,2,63810.0,45,977,253,0
5229,-2.8140502734186246,-0.8175284076772272,0,54132.0,81,30,8,0
4086,-2.670936702269299,-1.4209791097547464,0,18690.0,77,6,7,0
2428,-2.8467703515285296,-0.48198737679798936,0,28164.0,23,3,26,1
8254,-3.5431999778713625,-1.2813734106827812,0,34596.0,48,14,2,1
2836,-3.4763234369868963,-1.3996847298921047,0,43269.0,61,10,7,1
8418,-3.3037489388907306,0.21023107778816544,0,38741.0,60,7,17,1
1362,0.44953954493324993,-0.687807765558282,1,31907.0,75,33,64,0
7152,-3.444036418949436,-1.4058817795372298,0,27100.0,64,12,13,1
10033,-3.3366288701570936,-1.716397773069041,0,31163.0,54,2,10,1
9349,5.152511384856675,-2.331197094646509,3,92533.0,84,693,118,0
274,-3.4958421300035294,-0.021347537937030665,0,34853.0,75,9,15,1
3388,-1.154805029047408,1.980210048126962,2,70844.0,16,129,67,1
922,-3.4031242036298535,-0.18037530486834225,0,31086.0,79,16,11,1
8588,-1.5860859443029487,2.1179952218287084,2,60544.0,92,201,43,1
2518,-3.0019355667541947,-2.1645378565305373,0,20491.0,16,5,5,0
574,-1.6336888936251674,-2.518470116575883,0,42523.0,96,14,11,0
3220,-2.4581262161694473,-0.507367786551998,0,39922.0,30,29,59,1
5967,-3.1845743803598348,1.0250174077681151,0,33402.0,60,26,19,1
1183,-3.7062418844872784,-0.2101311091076483,0,36408.0,11,9,4,1
6856,-2.9285476539048587,-0.1220183403984046,0,21645.0,75,14,23,1
4530,5.659419391863444,-0.6615248028136995,1,78427.0,36,972,595,0
1553,7.883078851795717,-1.293724580113184,3,82657.0,71,966,672,0
4682,-0.16623250553733226,-1.7223572853440605,0,51876.0,88,99,102,0
8204,3.275925999733568,-1.2895811204880068,1,78041.0,93,482,553,0
5221,1.7211619969091296,3.057118443076594,2,52852.0,93,714,99,0
1232,2.672825527639283,-1.4546463336846593,1,70038.0,54,587,348,0
1927,0.43759346736696075,0.22285728121057144,2,69401.0,41,399,159,0
5788,-1.8140977522700543,-0.3478150083445711,0,46053.0,46,56,92,1
6652,2.9787642428277827,-2.1892791238367937,1,77343.0,28,227,573,0
6246,4.203179193190922,-1.1565294707593068,1,73892.0,40,703,601,0
5975,-3.0990936442663,-1.145576211159524,0,40304.0,82,37,17,1
6875,0.3336714590312762,0.43693578651482545,2,32727.0,38,167,180,0
4399,2.2541872221644073,-1.9130839365086103,1,68695.0,3,458,356,0
4042,-1.7727938436968087,0.8320042592095301,0,43300.0,87,91,52,0
2157,-3.156352272185999,0.9548356748249814,0,26290.0,49,15,16,1
10133,8.339694806823678,-2.759410552591279,3,93790.0,16,1302,731,0
2525,1.1363185140499865,-0.3273038522803104,1,38410.0,65,153,123,0
8233,0.8048536032536507,1.8114211346890732,2,64866.0,9,508,21,0
9483,1.0956479647460198,2.129698063594633,2,57957.0,24,290,177,0
2945,-2.6244698025016975,-1.1118796567172662,0,46015.0,25,38,2,1
10403,-3.238774549168615,-0.8685872358889134,0,16531.0,43,2,6,1
5074,-3.4600406986370715,-1.5693228735550844,0,28072.0,10,30,10,1
10524,1.763304640012908,1.0730128933695335,2,49476.0,29,386,95,0
4690,0.21803792856679016,2.819492268355953,2,50725.0,45,443,75,0
7521,4.674393402475481,-1.2482955860325842,3,83844.0,57,901,345,0
7196,-3.6149960661508147,-0.800956066866671,0,41145.0,20,9,3,1
4406,3.293406961955038,2.1714830002464405,2,67419.0,29,846,352,0
9672,-3.4282775478109975,0.17804930236009017,0,23162.0,82,8,9,1
4864,-2.3817577987689544,0.21542335795097406,0,34380.0,68,72,58,1
4706,-2.9188257126850043,-0.7825620833909758,0,34704.0,65,29,5,0
4070,3.7584971211123754,1.1139699346706775,3,94871.0,99,169,553,0
25,2.3080475301805956,1.4790930644465525,2,65148.0,9,460,422,0
3697,-2.136242667106608,0.439888957804461,0,39898.0,20,69,26,0
217,3.87025980000862,0.0571720373155001,1,64857.0,78,556,717,0
4220,-2.205714621595868,-1.0292259807672133,0,59892.0,26,73,13,0
5286,-1.3623412323007664,-2.008943284710214,0,41020.0,68,112,54,0
9559,2.248570129509443,2.0621931881165128,2,57072.0,79,944,60,0
2849,4.179880976193377,3.3690116252824707,1,60474.0,25,265,303,0
7787,1.6158111410159295,2.337870011706877,2,62807.0,83,526,135,0
3102,-3.5981841753430546,-1.4581184395148976,0,19414.0,32,2,12,1
5868,-3.4538469935749805,-1.25649194645752,0,19107.0,49,2,9,1
8370,3.220780159464189,0.3690963289863622,1,75484.0,50,378,259,0
9988,2.105566959123502,1.8547177731773699,2,70379.0,84,553,142,0
2939,3.022583772352889,-2.2212173422317525,1,79419.0,96,751,687,0
5529,-0.8230748673091931,3.091291034450808,2,64014.0,56,406,30,2
9743,5.6763790925964495,2.2774119608152295,3,76998.0,85,1449,161,0
5763,-0.8984892386690526,0.734328964264459,2,49854.0,63,123,171,1
3478,1.1714532513221707,3.761244802008368,2,60585.0,17,267,309,1
7494,-1.998591892099986,2.403943059190117,2,42873.0,11,209,40,1
1763,9.264274591211379,-2.4997845401535663,3,87679.0,62,1259,815,0
7250,0.3517832598340392,1.928126968826564,2,57867.0,48,344,178,1
2005,-2.958521947017138,-1.2794429682559354,0,35765.0,86,22,30,1
10770,4.3410431464389525,-0.5650210296161319,1,65492.0,73,247,295,0
6885,-3.245250331049143,-1.375695688108136,0,32952.0,36,38,12,1
2072,1.1455572044105513,2.361451504227258,2,53374.0,34,896,101,0
9463,3.3242873006973803,2.35390816135651,2,71706.0,16,931,253,0
6318,4.343018536641422,0.9941825584133505,1,68487.0,48,758,385,0
4093,-0.9299238715648672,2.4613556926974303,2,53253.0,61,216,57,1
5751,-3.3366288701570936,-1.716397773069041,0,31163.0,54,2,10,1
3340,-0.6147250478846216,1.8159582509043686,2,42014.0,56,244,108,1
3594,0.40537283041722855,5.8421788188015835,2,54108.0,74,539,91,1
3584,2.878525820041252,0.5384426084426346,2,49667.0,35,1181,120,0
3643,1.505230838825789,-2.4394949889972475,3,63206.0,65,750,125,0
851,0.44185941139366797,3.595854254387872,2,57136.0,48,306,109,1
7706,3.884483361032417,2.8224241576867533,1,46772.0,88,350,189,0
3967,4.135238217542264,-1.235758242940678,1,78931.0,19,331,170,0
10128,1.8100717804812347,2.790522284509024,2,53977.0,21,620,165,0
486,3.3463106836891963,-2.1162826857115427,1,84219.0,27,434,400,0
9,-2.755980799662955,1.4991436241726057,0,46098.0,86,57,27,1
9451,4.406679875064668,2.579593759949751,1,73538.0,92,811,428,0
9264,4.9268772265136755,-1.5515291117119765,1,79529.0,1,423,706,0
3865,-2.2036372111406317,-1.5812986123695971,0,20981.0,14,2,10,0
2853,-1.3578796814445981,-0.9146885451038247,0,51766.0,74,60,87,1
1490,1.3262773946337572,3.6989729172440273,2,55759.0,84,675,85,0
6310,-2.862819784630768,-1.4893306893323324,0,33039.0,4,30,12,1
10380,-2.878366702415825,-0.910172081162765,0,37787.0,50,40,40,1
3887,-2.7559429855187196,-0.5933452913314136,0,27242.0,2,3,26,1
4278,4.494693522991639,-1.0298189278083287,1,87188.0,73,910,724,0
8643,5.091071174194602,-0.9877896991217909,1,69930.0,21,252,827,0
1998,-2.856245256485795,-1.4773999653503318,0,37697.0,82,34,21,1
10795,-3.184546961023377,-1.214134314793055,0,37401.0,14,19,19,1
11110,-4.6756853738561475,-1.18358459931116,0,3502.0,56,2,1,1
2408,0.525236516831365,5.136548700150031,2,58597.0,20,490,184,1
202,4.08808619091823,-2.144023143253099,1,82032.0,54,332,377,0
7998,-3.0511318629737048,0.9744492572544272,0,28087.0,77,53,17,1
830,5.013815087344408,-4.072692544214778,3,74004.0,5,784,560,0
3536,-2.7458672340010377,-0.34090140631210275,0,19740.0,65,7,3,0
